city_idx,type,name_official,name_history,lord_name,leader_kana,force_id,force_name,soldiers,food,gold,train,morale,rice_price,rice_amount,horse_price,horse_amount,raw
0,城,胜山馆,胜山馆|松前城,蛎崎季广,,8,安东家,5200,60000,15800,50,50,
1,城,大浦城,大浦城,南部晴政,,40,南部家,5200,60000,15800,50,50,
2,城,八户城,八户城,南部晴政,,40,南部家,4000,40000,14000,50,50,
3,城,三户城,三户城,南部晴政,,40,南部家,6400,80000,17600,50,50,
4,城,九户城,九户城,九户政实,,40,南部家,5200,60000,15800,50,50,
5,城,不来方城,不来方城|盛冈城,南部晴政,,40,南部家,6400,80000,17600,50,50,
6,城,高水寺城,高水寺城,斯波诠真,,29,斯波家,5200,60000,15800,50,50,
7,城,岩出山城,岩出山城,一栗放牛,,15,大崎家,4000,40000,14000,50,50,
8,城,寺池城,寺池城,葛西晴信,,21,葛西家,5200,60000,15800,50,50,
9,城,名生城,名生城,大崎义直,,15,大崎家,5200,60000,15800,50,50,
10,城,仙台城,仙台城,伊达晴宗,,36,伊达家,6400,80000,17600,50,50,
11,城,白石城,白石城,伊达晴宗,,36,伊达家,4000,40000,14000,50,50,
12,城,凑城,凑城,安东爱季,,8,安东家,5200,60000,15800,50,50,
13,城,桧山城,桧山城,安东爱季,,8,安东家,5200,60000,15800,50,50,
14,城,角馆城,角馆城,安东爱季,,8,安东家,5200,60000,15800,50,50,
15,城,横手城,横手城,小野寺辉道,,20,小野寺家,6400,80000,17600,50,50,
16,城,山形城,山形城,最上义守,,51,最上家,6400,80000,17600,50,50,
17,城,鲑延城,鲑延城,最上义守,,51,最上家,4000,40000,14000,50,50,
18,城,尾浦城,尾浦城,大宝寺义氏,,34,大宝寺家,4000,40000,14000,50,50,
19,城,米泽城,米泽城,伊达晴宗,,36,伊达家,6400,80000,17600,50,50,
20,城,黑川城,黑川城,芦名盛氏,,4,芦名家,6400,80000,17600,50,50,
21,城,二本松城,二本松城,芦名盛氏,,4,芦名家,5200,60000,15800,50,50,
22,城,须贺川城,须贺川城,芦名盛氏,,4,芦名家,5200,60000,15800,50,50,
23,城,小高城,小高城,相马盛胤,,32,相马家,5200,60000,15800,50,50,
24,城,太田城,太田城,佐竹义昭,,27,佐竹家,5200,60000,15800,50,50,
25,城,水户城,水户城,佐竹义昭,,27,佐竹家,6400,80000,17600,50,50,
26,城,土浦城,土浦城,小田氏治,,18,小田家,6400,80000,17600,50,50,
27,城,小田城,小田城,佐竹义昭,,27,佐竹家,4000,40000,14000,50,50,
28,城,宇都宫城,宇都宫城,宇都宫广纲,,13,宇都宫家,6400,80000,17600,50,50,
29,城,唐泽山城,唐泽山城,宇都宫广纲,,13,宇都宫家,5200,60000,15800,50,50,
30,城,小山城,小山城,结城政胜,,53,结城家,5200,60000,15800,50,50,
31,城,乌山城,乌山城,宇都宫广纲,,13,宇都宫家,4000,40000,14000,50,50,
32,城,厩桥城,厩桥城,长野业正,,57,长野家,6400,80000,17600,50,50,
33,城,沼田城,沼田城,上杉谦信,,39,长尾家,5200,60000,15800,50,50,
34,城,馆林城,馆林城,长野业正,,57,长野家,5200,60000,15800,50,50,
35,城,箕轮城,箕轮城,长野业正,,57,长野家,6400,80000,17600,50,50,
36,城,胜浦城,胜浦城,里见义尧,,28,里见家,4000,40000,14000,50,50,
37,城,久留里城,久留里城,里见义尧,,28,里见家,5200,60000,15800,50,50,
38,城,稻村城,稻村城,里见义尧,,28,里见家,5200,60000,15800,50,50,
39,城,佐仓城,佐仓城,千叶胤富,,44,北条家,4000,40000,14000,50,50,
40,城,结城城,结城城,结城政胜,,53,结城家,6400,80000,17600,50,50,
41,城,江户城,江户城,北条氏康,,44,北条家,7600,100000,19400,50,50,
42,城,岩槻城,岩槻城,太田三乐斋,,44,北条家,5200,60000,15800,50,50,
43,城,河越城,河越城,北条氏照,,44,北条家,5200,60000,15800,50,50,
44,城,忍城,忍城,成田长泰,,44,北条家,5200,60000,15800,50,50,
45,城,八王子城,八王子城,北条氏照,,44,北条家,4000,40000,14000,50,50,
46,城,小田原城,小田原城,北条氏康,,44,北条家,8800,120000,21200,50,50,
47,城,玉绳城,玉绳城,北条纲成,,44,北条家,5200,60000,15800,50,50,
48,城,韭山城,韭山城,北条氏规,,44,北条家,5200,60000,15800,50,50,
49,城,春日山城,春日山城,上杉谦信,,39,长尾家,7600,100000,19400,50,50,
50,城,新发田城,新发田城,新发田长敦,,39,长尾家,5200,60000,15800,50,50,
51,城,本庄城,本庄城,本庄繁长,,39,长尾家,5200,60000,15800,50,50,
52,城,橡尾城,橡尾城,上杉谦信,,39,长尾家,5200,60000,15800,50,50,
53,城,富山城,富山城,神保长职,,31,神保家,5200,60000,15800,50,50,
54,城,鱼津城,鱼津城,椎名康胤,,55,长尾家,4000,40000,14000,50,50,
55,城,七尾城,七尾城,畠山义纲,,42,畠山家,7600,100000,19400,50,50,
56,城,尾山城,尾山城,七里赖周,,45,本愿寺,6400,80000,17600,50,50,
57,城,小松城,小松城,本愿寺显如,,45,本愿寺,4000,40000,14000,50,50,
58,城,大圣寺城,大圣寺城,下间赖照,,45,本愿寺,5200,60000,15800,50,50,
59,城,一乘谷城,一乘谷城,朝仓义景,,2,朝仓家,7600,100000,19400,50,50,
60,城,北之庄城,北之庄城,朝仓义景,,2,朝仓家,5200,60000,15800,50,50,
61,城,金崎城,金崎城,朝仓义景,,2,朝仓家,5200,60000,15800,50,50,
62,城,户石城,户石城,真田幸隆,,35,武田家,5200,60000,15800,50,50,
63,城,海津城,海津城,武田信玄,,35,武田家,6400,80000,17600,50,50,
64,城,饭山城,饭山城,武田信玄,,35,武田家,5200,60000,15800,50,50,
65,城,小诸城,小诸城,武田信玄,,35,武田家,5200,60000,15800,50,50,
66,城,高远城,高远城,武田逍遥轩,,35,武田家,5200,60000,15800,50,50,
67,城,木曾福岛城,木曾福岛城,木曾义康,,56,木曾家,5200,60000,15800,50,50,
68,城,饭田城,饭田城,武田信玄,,35,武田家,5200,60000,15800,50,50,
69,城,踯躅崎馆,踯躅崎馆|甲府城,武田信玄,,35,武田家,6400,80000,17600,50,50,
70,城,岩殿城,岩殿城,武田信玄,,35,武田家,5200,60000,15800,50,50,
71,城,下山城,下山城,武田信玄,,35,武田家,4000,40000,14000,50,50,
72,城,骏府城,骏府城,今川义元,,12,今川家,6400,80000,17600,50,50,
73,城,兴国寺城,兴国寺城,今川义元,,12,今川家,5200,60000,15800,50,50,
74,城,曳马城,曳马城|滨松城,饭尾连龙,,12,今川家,6400,80000,17600,50,50,
75,城,二股城,二股城|二俣城,今川义元,,12,今川家,5200,60000,15800,50,50,
76,城,高天神城,高天神城,朝比奈泰朝,,12,今川家,5200,60000,15800,50,50,
77,城,冈崎城,冈崎城,今川义元,,12,今川家,6400,80000,17600,50,50,
78,城,长篠城,长篠城,今川义元,,12,今川家,5200,60000,15800,50,50,
79,城,吉田城,吉田城,今川义元,,12,今川家,5200,60000,15800,50,50,
80,城,清洲城,清洲城,织田信长,,19,织田家,6400,80000,17600,50,50,
81,城,鸣海城,鸣海城,佐久间盛重,,19,织田家,5200,60000,15800,50,50,
